13668	44.838097	24.899194	B-dul Petrochimiştilor, nr. 9, bl. B28, sc. A, Pitești
13669	44.838078	24.899925	B-dul Petrochimiştilor, nr. 9, bl. B28, sc. B, Pitești
13670	44.836972	24.901571	B-dul Petrochimiştilor, bl. B22, sc. C, Pitești
13671	44.836969	24.901569	B-dul Petrochimiştilor, bl. B22, sc. A, Pitești
13672	44.836967	24.900875	B-dul Petrochimiştilor, bl. B22, sc. B, Pitești
13673	44.836167	24.901897	B-dul Petrochimiştilor, bl. B21, sc. D, Pitești
13674	44.836169	24.90165	B-dul Petrochimiştilor, bl. B21, sc. E, Pitești
13675	44.83645	24.901719	B-dul Petrochimiştilor, bl. B21, sc. F, Pitești
13676	44.847029	24.87081	Str. Banat, nr. 15, bloc B3, sc. A, Pitești
13677	44.846935	24.871437	Str. Banat, nr. 10, bloc B4, sc. C, Pitești
13678	44.846026	24.872334	Str. Banat, bloc B1, sc. A, Pitești
13679	44.846681	24.871489	Str. Banat, bloc B2, sc. A, Pitești
13680	44.847428	24.873159	Str. Banat, bloc B9, sc. B, Pitești
13681	44.849445	24.868141	Str. Banat, bloc B14, sc. B, Pitești
13682	44.848263	24.872612	Str. A.D. Xenopol, bloc A6, sc. G, Pitești
13683	44.848098	24.872389	Str. A.D. Xenopol, bloc A6, sc. H, Pitești
13684	44.847846	24.872186	Str. A.D. Xenopol, bloc A4A, sc. B, Pitești
13685	44.848014	24.872454	Str. A.D. Xenopol, bloc A4A, sc. A, Pitești
13686	44.846805	24.873594	Str. Banat, bloc 7A, sc B, Pitești
13687	44.857496	24.87786	Str. I.C. Brătianu, bloc A10, sc. A, Pitești
13688	44.857624	24.876704	Str. I.C. Brătianu, bloc A2, sc. A, Pitești
13689	44.857934	24.876905	Str. I.C. Brătianu, bloc A4, sc. A, Pitești
13690	44.857561	24.877773	Str. I.C. Brătianu, bloc A9, sc. A, Pitești
13691	44.857444	24.877506	Str. I.C. Brătianu, bloc A8, sc. A, Pitești
13692	44.850041	24.869392	Str. Transilvania, nr. 1, bloc D3, sc. F, Pitești
13693	44.873278	24.839381	Str. Paltinului, nr. 20, bl. D14, sc. A, Pitești
13694	44.873358	24.839381	Str. Paltinului, nr. 20, bl. D14, sc. C, Pitești
13695	44.873925	24.839396	Str. Paltinului, nr. 20, bl. D14, sc. D, Pitești
13696	44.874614	24.839031	Str. Paltinului, bl. A37, sc. B, Pitești
13697	44.874819	24.839336	Str. Paltinului, bl. A37, sc. A, Pitești
13698	44.873767	24.840903	Str. Alunului, nr. 27, bl. C17, sc. C, Pitești
13699	44.873336	24.841669	Str. Alunului, nr. 27, bl. C17, sc. A, Pitești
13700	44.87385	24.840344	Str. Alunului, nr. 27, bl. C17, sc. D, Pitești
13701	44.873708	24.841086	Str. Alunului, nr. 27, bl. C17, sc. B, Pitești
13702	44.874611	24.840778	Str. Alunului, nr. 52, bl. A41, sc. A, Pitești
13703	44.874678	24.840817	Str. Alunului, bl. 41, sc. A, Pitești
13704	44.874847	24.839956	Str. Alunului, nr. 54, bl. A40, sc. A, Pitești
13705	44.874644	24.840872	Str. Alunului, nr. 52, bl. A41, sc. B, Pitești
13706	44.832889	24.907167	B-dul Petrochimiştilor, nr. 18, bl. B2, sc. F, Pitești
13707	44.832889	24.907167	B-dul Petrochimiştilor, nr. 18, bl. B2, sc. G, Pitești
13708	44.832911	24.907036	B-dul Petrochimiştilor, nr. 18, bl. B2, sc. E, Pitești
13709	44.833175	24.907217	B-dul Petrochimiştilor, nr. 18, bl. B2, sc. D, Pitești
13710	44.833358	24.906233	B-dul Petrochimiştilor, nr. 18, bl. B2, sc. A, Pitești
13711	44.875622	24.840575	Str. Carpenului, nr. 17, bl. A41, sc. B, Pitești
13712	44.875181	24.839561	Str. Gârlei, nr. 3, bl. A39, sc. B, Pitești
13713	44.875461	24.839844	Str. Gârlei, nr. 3, bl. A39, sc. C, Pitești
13714	44.873367	24.840006	Str. Paltinului, nr. 20, bl. B1, sc. B, Pitești
13715	44.873181	24.84015	Str. Paltinului, nr. 8, bl. C15, sc. A, Pitești
13716	44.873311	24.840081	Str. Paltinului, nr. 10, bl. C16, sc. A, Pitești
13717	44.873075	24.839464	Str. Paltinului, nr. 10, bl. C16, sc. B, Pitești
13718	44.872847	24.840078	Str. Paltinului, nr. 8, bl. C15, sc. B, Pitești
13719	44.875358	24.840022	Str. Gârlei, nr. 3, bl. A39, sc. A, Pitești
13720	44.875661	24.840992	Str. Carpenului, nr. 17, bl. 41, sc. A, Pitești
13721	44.875661	24.840992	Str. Carpenului, nr. 17, bl. 41, sc. C, Pitești
13722	44.834125	24.905094	B-dul Petrochimiștilor, nr. 13, bl. B3, sc. B, Pitești
13723	44.834106	24.905094	B-dul Petrochimiștilor, nr. 13, bl. B3, sc. C, Pitești
13724	44.834908	24.904342	B-dul Petrochimiștilor, nr. 14, bl. B4, sc. C, Pitești
13725	44.834942	24.904156	B-dul Petrochimiștilor, nr. 14, bl. B4, sc. D, Pitești
13726	44.835108	24.903981	B-dul Petrochimiștilor, nr. 14, bl. B4, sc. E, Pitești
13727	44.837453	24.900731	B-dul Petrochimiștilor, nr. 11, bl. B23, sc. A, Pitești
13728	44.837622	24.900042	B-dul Petrochimiștilor, nr. 11, bl. B23, sc. C, Pitești
13729	44.837478	24.901292	B-dul Petrochimiștilor, nr. 11, bl. B23, sc. B, Pitești
13730	44.860278	24.870833	Str. I.C. Brătianu, nr. 48-52, Pitești
13731	44.860278	24.870833	Str. I.C. Brătianu, nr. 48-52, Pitești
13732	44.855833	24.873611	Str. Victoriei, nr. 12, Pitești
13733	44.865556	24.884622	Calea București, nr. 36, Pitești
13734	44.864167	24.877222	Calea București, nr. 31, Pitești
13735	44.856667	24.872222	Piața Muntenia, nr. 1, Pitești
13736	44.838102	24.882881	Calea Craiovei, nr. 160, Pitești
13737	44.883056	24.831944	Str. Dobrogeanu Gherea, nr. 1, Pitești
13738	44.885278	24.836667	Str. Dobrogeanu Gherea, nr. 2-4, Pitești
13739	44.843806	24.855164	Comuna Moșoaia nr. 2, bloc MS2- sc. D, Moșoaia
13740	44.843806	24.855164	Comuna Moșoaia nr. 2, bloc MS2- sc. D, Moșoaia
13741	44.843806	24.855164	Comuna Moșoaia nr. 2, bloc MS2- sc. D, Moșoaia
13742	44.843806	24.855164	Comuna Moșoaia nr. 2, bloc MS2- sc. D, Moșoaia
13743	44.816516	24.940229	Dn. 65B, km 3+250m, Bradu
13744	44.824567	24.905778	Sat Geamăna, zona Comercială nr. 16, Bradu
13745	44.809975	24.937214	Str. Petrochimiștilor nr. 1, Bradu
13746	44.815506	24.921467	Str. Petrochimiștilor, nr. 3, Bradu
13747	44.755329	24.975148	Str.Primăriei, nr. 459, Oarja
13748	44.710556	24.948056	Str. Principală, nr. 301, Suseni
13749	44.948333	24.879444	Str. Giurca, nr. 72, Micești
13750	44.950278	24.884167	Str. Calea Câmpului nr. 76B, Micești
13751	45.288261	25.048408	Str. Carpați, nr. 93, Câmpulung
13752	45.288061	25.048247	Str. Carpați, nr. 93, Câmpulung
13753	45.288406	25.047981	Str. Carpați, nr. 93, Câmpulung
13754	45.288531	25.047717	Str. Carpați, nr. 93, Câmpulung
13755	45.281167	25.052378	Str.Traian, nr. 223, Câmpulung
13756	45.2715	25.046194	Str. Istrate Rizeanu, nr. 4, Câmpulung
13757	45.28425	25.056503	Str. Matei Drăghiceanu, nr. 4, Câmpulung
13758	44.806667	25.080556	Str. Învățător Boielaru, Topoloveni
13759	44.809449	25.086777	Str. Zăvoiului, nr. 90, Topoloveni
13760	44.809449	25.086777	Str. Zăvoiului, nr. 90, Topoloveni
13761	44.809449	25.086777	Str. Zăvoiului, nr. 90, Topoloveni
13762	44.805651	25.071117	Str. Depozitelor, nr. 2, Topoloveni
13763	44.800833	25.083333	Str. Calea București, nr. 11, Topoloveni
13764	44.667884	24.877774	Aleea Gării, nr. 8, Costești
13765	44.945983	24.918161	Bulevardul Dacia, nr. 1, Mioveni
13766	44.953456	24.97235	Strada Câmpului, nr. 1, Mioveni
13767	44.953456	24.97235	Strada Câmpului, nr. 1, Mioveni
13768	44.945083	24.930853	Strada Uzinei, nr. 1-3, Mioveni
13769	44.945431	24.930589	Strada Uzinei, nr. 1-3, Mioveni
13770	44.950872	24.925311	Bulevardul Dacia, nr. 14A, Mioveni
13771	44.949067	24.921211	Bulevardul Dacia, nr. 148, Mioveni
13772	45.148444	24.677306	Str. Nevers, nr. 1, Curtea de Argeș
13773	45.160028	24.674056	Str. Unirii, Curtea de Argeș
13774	45.159139	24.673389	Str. Unirii, Curtea de Argeș
13775	45.158861	24.673472	Str. Unirii, Curtea de Argeș
13776	45.158611	24.673528	Str. Unirii, Curtea de Argeș
13777	45.158194	24.673444	Str. Unirii, Curtea de Argeș
13778	45.151111	24.673583	Str. 1 Decembrie 1918, Curtea de Argeș
13779	45.150425	24.678603	Str. Elena Cuza, Curtea de Argeș
13780	45.149167	24.678167	Str. Nevers, Curtea de Argeș
13781	45.14925	24.67825	Str. Nevers, Curtea de Argeș
13782	45.148556	24.678111	Str. Nevers, Curtea de Argeș
13783	44.968842	24.961414	B-dul Dacia, nr. 131A, Mioveni
13784	46.201391	21.299273	Str. Poetului, bl. A24, Arad
13785	46.202551	21.299377	Str.Brezoianu, Bl.A34, Sc.A, Arad
13786	46.197202	21.303415	str.Poetului, Bl.A37, Sc.A, Arad
13787	46.197202	21.303415	str.Poetului, Bl.A37, Sc.B, Arad
13788	46.202485	21.300433	str.Brezoianu, nr.6, bl.A 49, Sc.A, Arad
13789	46.201256	21.300752	str.Stupilor, nr.4, Bl.A54, Sc.A, Arad
13790	46.201256	21.300752	str.Stupilor, nr.4, Bl.A54, Sc.B, Arad
13791	46.201256	21.300752	str.Stupilor, nr.4, Bl.A54, Sc.C, Arad
13792	46.201301	21.301084	str.Tribunul Andreica, nr.4, Bl.A60, Sc.A, Arad
13793	46.201301	21.301084	str.Tribunul Andreica, nr.4, Bl.A60, Sc.B, Arad
13794	46.200847	21.29782	str.Luchian, nr.23, Bl.17, Sc.B, Arad
13795	46.199607	21.296406	str.Luchian, nr.32, Bl.C2, Arad
13796	46.201102	21.29708	str.Luchian, nr.30, Bl.C1, Sc.B, Arad
13797	46.194658	21.300205	Aleea Tomis, nr.3, Bl.X1, Arad
13798	46.19416	21.300228	Aleea Tomis, nr.5, Bl.X2, Arad
13799	46.193884	21.2999	Aleea Tomis, nr.7, Bl.X3, Arad
13800	46.193791	21.29645	Aleea Dezna, Bl.X11, Sc.A, Arad
13801	46.193791	21.29645	Aleea Dezna, Bl.X11, Sc.B, Arad
13802	46.193791	21.29645	Aleea Dezna, Bl.X11, Sc.C, Arad
13803	46.192374	21.300468	str.Școalei, nr.5, Bl.X28, Arad
13804	46.189464	21.301451	str.Școalei, nr.6, Bl.X29, Arad
13805	46.192253	21.300724	str.Școalei, nr.1, Bl.X34/1, Sc.A, Arad
13806	46.192253	21.300724	str.Școalei, nr.1, Bl.X34/1, Sc.B, Arad
13807	46.192253	21.300724	str.Școalei, nr.17, Bl.X34/2, Sc.A, Arad
13808	46.192253	21.300724	str.Școalei, nr.17, Bl.X34/2, Sc.B, Arad
13809	46.193483	21.303582	Aleea Neptun, Bl.Y1, Arad
13810	46.193483	21.303582	Aleea Neptun, Bl.Y2, Arad
13811	46.193637	21.302069	Aleea Neptun, Bl.Y3, Arad
13812	46.192926	21.30275	str.Obedenaru, Bl.Y9/A, Sc.A, Arad
13813	46.192926	21.30275	str.Obedenaru, Bl.Y9/A, Sc.B, Arad
13814	46.192926	21.30275	str.Obedenaru, Bl.Y9/B, Sc.A, Arad
13815	46.192926	21.30275	str.Obedenaru, Bl.Y9/B, Sc.B, Arad
13816	46.192954	21.3031	Str. Obedenaru, nr.11, Bl.Y14, Sc.A, Arad
13817	46.192954	21.3031	Str. Obedenaru, nr.11, Bl.Y14, Sc.B, Arad
13818	46.192954	21.3031	Str. Obedenaru, nr.11, Bl.Y14, Sc.C, Arad
13819	46.197728	21.300556	str.Călărașilor, Bl.Z3, Sc.A, Arad
13820	46.197728	21.300556	str.Călărașilor, Bl.Z3, Sc.C, Arad
13821	46.195547	21.303053	str.Fulgerului, Bl.Z8, Sc.A, Arad
13822	46.195547	21.303053	str.Fulgerului, Bl.Z8, Sc.C, Arad
13823	46.177731	21.346685	str.Abrud, nr.104, Bl.116, Arad
13824	46.178521	21.346188	Aleea .Zorelelor, nr.3, Bl.119, Arad
13825	46.178222	21.345741	str.Abrud, nr.110, Bl.121, Arad
13826	46.177994	21.346169	str.Abrud, nr.96, Bl.126, Arad
13827	46.177467	21.347509	str.Abrud, nr.102, Bl.131, Arad
13828	46.178811	21.348816	str.Simion Popa, nr.12, Bl.138, Arad
13829	46.178688	21.348365	str.Mioriței, nr.4, Bl.140, Arad
13830	46.173768	21.35042	str.Mioriței, nr.5, Bl.142, Arad
13831	46.178501	21.350217	str.Simion Popa, Bl.146, Arad
13832	46.178501	21.350217	str.Simion Popa, Bl.146, Arad
13833	46.178038	21.351971	str.Simion Popa, Bl.153, Arad
13834	46.176593	21.350872	str.Abrud, nr.91, Bl.171, Arad
13835	46.175534	21.350981	str.Săvîrşin, Bl.174, Arad
13836	46.175595	21.349856	str.Mioriței, nr.55, Bl.200, Arad
13837	46.173364	21.350679	str.Mioriței, nr.53, Bl.202, Arad
13838	46.176957	21.353037	str.Abrud, nr.221, Bl.84, Arad
13839	46.178909	21.349032	str.Simion Popa, nr.28, Bl.224, Arad
13840	46.171412	21.353597	str.Voinicilor, nr.41, Bl.509, Arad
13841	46.170554	21.351757	str.Zalău, nr.7, Bl.517, Arad
13842	46.170752	21.351334	str.Sighișoarei, nr.3, Bl.530, Sc.A, Arad
13843	46.17059	21.350523	str.Sighișoarei, nr.2, Bl.539, Sc.B, Arad
13844	46.1686	21.349717	str.Batiștei, nr.1, Bl.556, Sc.B, Arad
13845	46.168892	21.350118	str.Nucet, nr.8, Bl.563, Sc.A, Arad
13846	46.168748	21.350876	str.Nucet, nr.10, Bl.564, Sc.B, Arad
13847	46.168748	21.350876	str.Nucet, nr.10, Bl.564, Sc.C, Arad
13848	46.171076	21.346364	str.Ciuhandru, Bl.1 ANL, Arad
13849	46.17084	21.346281	str.Ciuhandru, Bl.2 ANL, Arad
13850	46.170646	21.34547	str.Ciuhandru, Bl.3 ANL, Arad
13851	46.170164	21.345931	str.Ciuhandru, Bl.4 ANL, Arad
13852	46.170351	21.346288	str.Ciuhandru, Bl.5 ANL, Arad
13853	46.170573	21.346346	str.Ciuhandru, Bl.6 ANL, Arad
13854	46.173899	21.347431	str.Titulescu, Bl.1 ANL, Arad
13855	46.173581	21.347336	str.Titulescu, Bl.2 ANL, Arad
13856	46.173327	21.347532	str.Titulescu, Bl.3 ANL, Arad
13857	46.189421	21.324074	Piața Gării, Bl.1, Arad
13858	46.176296	21.316548	str.Horia, nr.10, Bl.H2, Sc.B, Arad
13859	46.176289	21.31673	str.Horia, nr.10, Bl.H3, Sc.D, Arad
13860	46.176289	21.316676	str.Horia, nr.10, Bl.H4, Sc.G, Arad
13861	46.17725	21.320686	str.Blajului, nr.4, Arad
13862	46.166284	21.297258	str.Condurașilor, Bl.84, Sc.B, Arad
13863	46.166262	21.296625	str.Condurașilor, Bl.84, Sc.C, Arad
13864	46.141176	21.336499	str. Frunzei, nr. 2, Arad
13865	46.189685	21.319404	SC ASTRA RAIL INDUSTRIES SRL (PRIVAT) Arad, Calea Aurel<br />Vlaicu, 41-43, Arad
13866	46.183748	21.308519	SPITALUL JUDEȚEAN ARAD str.Spitalului, nr.1-3, Arad
13867	46.172609	21.346231	MAGAZIN COLUMBUS OERAȚIONAL MARKET str.Vasile Lucaciu,<br />nr.4, Arad
13868	46.208065	21.246529	SC JOYSON ROMÂNIA SRL, str. III, Zona industriala Vest nr. 9, Arad
13869	46.200953	21.288133	GALERIA MALL ARAD-SC MERCURY CENTER SRL Calea Aurel<br />Vlaicu, nr.225-235, Arad
13870	46.175807	21.365393	HOTEL MIKY SRL, Calea Radnei, nr.231, Arad
13871	46.199981	21.295311	PENNY – COMPLEX FORTUNA CENTER, str. Luchian, nr.1, Arad
13872	46.211167	21.256229	SC YAZAKY COMPONENT TECHNOLOGY SA, str.III -Zona<br />Industrială Arad Vest nr.4, Arad
13873	46.555851	26.885339	Str. Alexandru Șafran (CAEX), Bacău
13874	46.555851	26.885339	Str. Alexandru Șafran (CAEX) II, Bacău
13875	46.535385	26.91338	Str. Aviatorilor, Nr. 14/A1, Bacău
13876	46.535385	26.91338	Str. Aviatorilor, Nr. 14/A2, Bacău
13877	46.548762	26.919065	Str.Alecu Russo, Bl. 51 Sc. A1, Bacău
13878	46.548762	26.919066	Str.Alecu Russo, Bl. 51, Sc.A2, Bacău
13879	46.548762	26.919067	Str.Alecu Russo, Bl. 51, Sc.B1, Bacău
13880	46.548762	26.919068	Str.Alecu Russo, Bl. 51, Sc.B2, Bacău
13881	46.541367	26.914619	Str. Bucegi nr.138A sc. A, Bacău
13882	46.541367	26.914619	Str. Bucegi nr.138 sc.B, Bacău
13883	46.541836	26.914617	Str. Bucegi nr.136 A sc. A, Bacău
13884	46.541836	26.914618	Str. Bucegi nr.136B, Bacău
13885	46.540821	26.91485	Str. Bucegi nr.140 sc.A, Bacău
13886	46.540821	26.91485	str. Bucegi, nr. 140 A, sc. B, Bacău
13887	46.534869	26.919518	Str. Bicaz, nr. 154/C2, Bacău
13888	46.534869	26.919519	Str. Bicaz, nr. 154/C1, Bacău
13889	46.534869	26.91952	Str. Bicaz, nr. 154/D1, Bacău
13890	46.541043	26.917474	Str. Bicaz, nr. 130/A1, Bacău
13891	46.541043	26.917475	Str. Bicaz, nr. 130/A2, Bacău
13892	46.541043	26.917476	Str. Bicaz, nr. 130/B1, Bacău
13893	46.541043	26.917477	Str. Bicaz, nr. 130/B2, Bacău
13894	46.535733	26.9203	Str. Bicaz, nr. 148/A1, Bacău
13895	46.535733	26.920301	Str. Bicaz, nr. 148/A2, Bacău
13896	46.535733	26.920302	Str. Bicaz, nr. 148/B1, Bacău
13897	46.535733	26.920303	Str. Bicaz, nr. 148/B2, Bacău
13898	46.536396	26.920095	Str. Bicaz, nr. 146/C1, Bacău
13899	46.536396	26.920096	Str. Bicaz, nr. 146/C2, Bacău
13900	46.536396	26.920097	Str. Bicaz, nr. 146/B1, Bacău
13901	46.536396	26.920098	Str. Bicaz, nr. 146/B2, Bacău
13902	46.531669	26.921412	Str.Bicaz, Bl.166, Sc. C, Bacău
13903	46.536396	26.9201	Str.Bradului, Bl. 56 B, Bacău
13904	46.57635	26.91349	str. 22 Decembrie, bl. 3, sc. A, Bacău
13905	46.578232	26.896655	Str. Depoului nr.84 sc.A, Bacău
13906	46.578438	26.896063	Str. Depoului nr.80 sc.A, Bacău
13907	46.578438	26.896064	Str. Depoului nr.80 sc.B, Bacău
13908	46.57886	26.896343	Str. Depoului nr.82 sc.A, Bacău
13909	46.57886	26.896344	str. Depoului, nr. 82, sc. B, Bacău
13910	46.57886	26.896345	Str. Depoului nr.86 sc.A, Bacău
13911	46.57886	26.896346	Str. Depoului nr.86 sc.B, Bacău
13912	46.532887	26.922256	Str.Electricienilor, Bl. 2,Sc.D, Bacău
13913	46.540103	26.912448	Str. Făgăraș Bl.8, sc.A, Bacău
13914	46.540103	26.912448	str. Făgăraş, nr. 8, sc. B, Bacău
13915	46.541924	26.913481	Str. Făgăraș Bl.25, sc.A, Bacău
13916	46.540223	26.913055	Str. Făgăraș Bl.6, sc.A, Bacău
13917	46.540223	26.913056	Str. Făgăraș Bl.6, sc.B, Bacău
13918	46.540386	26.913529	Str. Făgăraș Bl.4, sc.A, Bacău
13919	46.540386	26.91353	Str. Făgăraș Bl.4, sc.B, Bacău
13920	46.566962	26.895204	Str.Gării, Nr. 60, Bl. C4, Bacău
13921	46.570827	26.893066	str. Gării, bl. 70, sc. A, Bacău
13922	46.547748	26.913452	Str.Gării, Nr. 70, Bl. C, Bacău
13923	46.570827	26.893068	Str.Garofiței, Bl.11,Sc.B, Bacău
13924	46.570827	26.893069	Str.Garofiței, Bl.11,Sc.A, Bacău
13925	46.5724	26.901286	Str. Ion Luca, Bl. 7 B, Bacău
13926	46.547249	26.915582	str. Letea, bl. 2, sc. B1, Bacău
13927	46.547249	26.915582	str. Letea, bl. 2 sc. B1, Bacău
13928	46.547249	26.915582	str. Letea, bl. 2, sc. B2, Bacău
13929	46.538289	26.921993	Str. Letea nr.46 sc.A, Bacău
13930	46.538289	26.921993	Str. Letea nr.46 sc.B, Bacău
13931	46.538407	26.921897	str. Letea, nr. 50 bis, sc. A, Bacău
13932	46.538407	26.921898	Str. Letea nr.50 sc.B, Bacău
13933	46.547249	26.915581	Str.Letea, Bl.2, Sc.C1, Bacău
13934	46.547249	26.915582	Str.Letea, Bl. 2, Sc.C2, Bacău
13935	46.57744	26.911425	str. Logofăt Tăutu, bl. 8, sc. A, Bacău
13936	46.421881	26.450962	str. Logofăt Tăutu, bl. 8, sc. D, Bacău
13937	46.56345	26.91201	Str. Mărășești nr.4, Bacău
13938	46.552764	26.913048	Str. Mărășești nr.159, Bacău
13939	46.555539	26.91138	str. Mărăşeşti, nr. 80, bl. E1-1, Bacău
13940	46.554771	26.91178	str. Mărăşeşti, nr. 90, bl. E1-2, Bacău
13941	46.553906	26.911902	str. Mărăşeşti, nr. 94, bl. E1-3, Bacău
13942	46.569613	26.893328	Str. Mioriței nr.90A, Bacău
13943	46.575937	26.904983	Str. Mioriței nr.38, Bacău
13944	46.57347	26.901153	str. Mioriţei, bl. 21, sc. A, Bacău
13945	46.56936	26.89347	str. Mioriţei, bl. 84, sc. A, Bacău
13946	46.569613	26.893328	str. Mioriţei, nr. 88 A, sc. A, Bacău
13947	46.569613	26.893328	str. Mioriţei, nr. 88, sc. B, Bacău
13948	46.575721	26.904343	Str. Mioriței nr.40, Bacău
13949	46.55035	26.91981	Str.Milcov, Bl. 136, Sc.D1, Bacău
13950	46.55035	26.91981	Str.Milcov, Bl. 136, Sc.D2, Bacău
13951	46.55035	26.91982	Str.Milcov, Bl. 136, Sc.E1, Bacău
13952	46.55035	26.91983	Str.Milcov, Bl. 136, Sc.E2, Bacău
13953	46.548085	26.920592	str. Milcov, bl. 63, sc. A, Bacău
13954	46.548085	26.920592	str. Milcov, bl. 63, sc. B, Bacău
13955	46.57275	26.9006	Str.Mioriței, Bl. 23 sc. B, Bacău
13956	46.569541	26.915099	str. 9 Mai, bl. 25, sc. A, Bacău
13957	46.569541	26.915099	str. 9 Mai, bl. 25, sc. F, Bacău
13958	46.53887	26.91498	Str. Narciselor, Nr. 9, Bacău
13959	46.53884	26.91388	Str. Narciselor, Nr. 13/A, Bacău
13960	46.53945	26.91395	Str. Narciselor, Nr. 6/A1, Bacău
13961	46.53945	26.91396	Str. Narciselor, Nr. 6/A2, Bacău
13962	46.573499	26.910703	str. Neagoe Vodă, bl. 12, sc. A, Bacău
13963	46.53678	26.91174	Str. Neptun, Nr. 12/A1, Bacău
